weekday,direction,metric,weekpart,season,sum_flow,sample_count
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb3,Weekend,Winter,4.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,total_flow,Weekend,Autumn,26114.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,total_flow,Weekend,Spring,25032.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,total_flow,Weekend,Summer,36560.0,118
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,total_flow,Weekend,Winter,18430.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,trt,Weekend,Autumn,0.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,trt,Weekend,Spring,0.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,trt,Weekend,Summer,0.0,118
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,trt,Weekend,Winter,0.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,ucv,Weekend,Autumn,3.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,ucv,Weekend,Spring,0.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,ucv,Weekend,Summer,1.0,118
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,ucv,Weekend,Winter,0.0,88
Thu,All directions,art3,Weekday,Autumn,16514.0,108
Thu,All directions,art3,Weekday,Spring,16427.0,112
Thu,All directions,art3,Weekday,Summer,17759.0,118
Thu,All directions,art3,Weekday,Winter,12303.0,88
Thu,All directions,art4,Weekday,Autumn,12250.0,108
Thu,All directions,art4,Weekday,Spring,11603.0,112
Thu,All directions,art4,Weekday,Summer,11811.0,118
Thu,All directions,art4,Weekday,Winter,8808.0,88
Thu,All directions,art5,Weekday,Autumn,5049.0,108
Thu,All directions,art5,Weekday,Spring,5095.0,112
Thu,All directions,art5,Weekday,Summer,5465.0,118
Thu,All directions,art5,Weekday,Winter,3978.0,88
Thu,All directions,art6,Weekday,Autumn,27781.0,108
Thu,All directions,art6,Weekday,Spring,26896.0,112
Thu,All directions,art6,Weekday,Summer,28269.0,118
Thu,All directions,art6,Weekday,Winter,21166.0,88
Thu,All directions,bd,Weekday,Autumn,5240.0,108
Thu,All directions,bd,Weekday,Spring,5010.0,112
Thu,All directions,bd,Weekday,Summer,5405.0,118
Thu,All directions,bd,Weekday,Winter,3763.0,88
Thu,All directions,drt,Weekday,Autumn,25.0,108
Thu,All directions,drt,Weekday,Spring,31.0,112
Thu,All directions,drt,Weekday,Summer,36.0,118
Thu,All directions,drt,Weekday,Winter,25.0,88
Thu,All directions,sv,Weekday,Autumn,7578024.0,108
Thu,All directions,sv,Weekday,Spring,7811782.0,112
Thu,All directions,sv,Weekday,Summer,8460005.0,118
Thu,All directions,sv,Weekday,Winter,6089471.0,88
Thu,All directions,svt,Weekday,Autumn,75756.0,108
Thu,All directions,svt,Weekday,Spring,75400.0,112
Thu,All directions,svt,Weekday,Summer,87165.0,118
Thu,All directions,svt,Weekday,Winter,53000.0,88
Thu,All directions,t4,Weekday,Autumn,15547.0,108
Thu,All directions,t4,Weekday,Spring,14587.0,112
Thu,All directions,t4,Weekday,Summer,14326.0,118
Thu,All directions,t4,Weekday,Winter,11990.0,88
Thu,All directions,tb2,Weekday,Autumn,652095.0,108
Thu,All directions,tb2,Weekday,Spring,640010.0,112
Thu,All directions,tb2,Weekday,Summer,667928.0,118
Thu,All directions,tb2,Weekday,Winter,524135.0,88
Thu,All directions,tb3,Weekday,Autumn,37621.0,108
Thu,All directions,tb3,Weekday,Spring,36206.0,112
Thu,All directions,tb3,Weekday,Summer,37706.0,118
Thu,All directions,tb3,Weekday,Winter,28914.0,88
Thu,All directions,total_flow,Weekday,Autumn,8426398.0,108
Thu,All directions,total_flow,Weekday,Spring,8643474.0,112
Thu,All directions,total_flow,Weekday,Summer,9336404.0,118
Thu,All directions,total_flow,Weekday,Winter,6757915.0,88
Thu,All directions,trt,Weekday,Autumn,1.0,108
Thu,All directions,trt,Weekday,Spring,1.0,112
Thu,All directions,trt,Weekday,Summer,1.0,118
Thu,All directions,trt,Weekday,Winter,1.0,88
Thu,All directions,ucv,Weekday,Autumn,495.0,108
Thu,All directions,ucv,Weekday,Spring,426.0,112
Thu,All directions,ucv,Weekday,Summer,528.0,118
Thu,All directions,ucv,Weekday,Winter,361.0,88
Thu,Eastbound Centre Lane,art3,Weekday,Autumn,5956.0,108
Thu,Eastbound Centre Lane,art3,Weekday,Spring,5912.0,112
Thu,Eastbound Centre Lane,art3,Weekday,Summer,6256.0,118
Thu,Eastbound Centre Lane,art3,Weekday,Winter,4425.0,88
Thu,Eastbound Centre Lane,art4,Weekday,Autumn,4383.0,108
Thu,Eastbound Centre Lane,art4,Weekday,Spring,4285.0,112
Thu,Eastbound Centre Lane,art4,Weekday,Summer,4324.0,118
Thu,Eastbound Centre Lane,art4,Weekday,Winter,3150.0,88
Thu,Eastbound Centre Lane,art5,Weekday,Autumn,2246.0,108
Thu,Eastbound Centre Lane,art5,Weekday,Spring,2245.0,112
Thu,Eastbound Centre Lane,art5,Weekday,Summer,2346.0,118
Thu,Eastbound Centre Lane,art5,Weekday,Winter,1821.0,88
Thu,Eastbound Centre Lane,art6,Weekday,Autumn,13767.0,108
Thu,Eastbound Centre Lane,art6,Weekday,Spring,13487.0,112
Thu,Eastbound Centre Lane,art6,Weekday,Summer,13765.0,118
Thu,Eastbound Centre Lane,art6,Weekday,Winter,10495.0,88
Thu,Eastbound Centre Lane,bd,Weekday,Autumn,2448.0,108
Thu,Eastbound Centre Lane,bd,Weekday,Spring,2449.0,112
Thu,Eastbound Centre Lane,bd,Weekday,Summer,2564.0,118
Thu,Eastbound Centre Lane,bd,Weekday,Winter,1736.0,88
Thu,Eastbound Centre Lane,drt,Weekday,Autumn,5.0,108
Thu,Eastbound Centre Lane,drt,Weekday,Spring,9.0,112
Thu,Eastbound Centre Lane,drt,Weekday,Summer,8.0,118
Thu,Eastbound Centre Lane,drt,Weekday,Winter,7.0,88
Thu,Eastbound Centre Lane,sv,Weekday,Autumn,2127852.0,108
Thu,Eastbound Centre Lane,sv,Weekday,Spring,2198158.0,112
Thu,Eastbound Centre Lane,sv,Weekday,Summer,2356137.0,118
Thu,Eastbound Centre Lane,sv,Weekday,Winter,1713623.0,88
Thu,Eastbound Centre Lane,svt,Weekday,Autumn,23683.0,108
Thu,Eastbound Centre Lane,svt,Weekday,Spring,23585.0,112
Thu,Eastbound Centre Lane,svt,Weekday,Summer,26947.0,118
Thu,Eastbound Centre Lane,svt,Weekday,Winter,16076.0,88
Thu,Eastbound Centre Lane,t4,Weekday,Autumn,6577.0,108
Thu,Eastbound Centre Lane,t4,Weekday,Spring,6186.0,112
Thu,Eastbound Centre Lane,t4,Weekday,Summer,5928.0,118
Thu,Eastbound Centre Lane,t4,Weekday,Winter,5067.0,88
Thu,Eastbound Centre Lane,tb2,Weekday,Autumn,198578.0,108
Thu,Eastbound Centre Lane,tb2,Weekday,Spring,196274.0,112
Thu,Eastbound Centre Lane,tb2,Weekday,Summer,202827.0,118
Thu,Eastbound Centre Lane,tb2,Weekday,Winter,159307.0,88
Thu,Eastbound Centre Lane,tb3,Weekday,Autumn,15548.0,108
Thu,Eastbound Centre Lane,tb3,Weekday,Spring,14922.0,112
Thu,Eastbound Centre Lane,tb3,Weekday,Summer,14984.0,118
Thu,Eastbound Centre Lane,tb3,Weekday,Winter,11788.0,88
Thu,Eastbound Centre Lane,total_flow,Weekday,Autumn,2401070.0,108
Thu,Eastbound Centre Lane,total_flow,Weekday,Spring,2467531.0,112
Thu,Eastbound Centre Lane,total_flow,Weekday,Summer,2636118.0,118
Thu,Eastbound Centre Lane,total_flow,Weekday,Winter,1927514.0,88
Thu,Eastbound Centre Lane,trt,Weekday,Autumn,0.0,108
Thu,Eastbound Centre Lane,trt,Weekday,Spring,0.0,112
Thu,Eastbound Centre Lane,trt,Weekday,Summer,0.0,118
Thu,Eastbound Centre Lane,trt,Weekday,Winter,0.0,88
Thu,Eastbound Centre Lane,ucv,Weekday,Autumn,27.0,108
Thu,Eastbound Centre Lane,ucv,Weekday,Spring,19.0,112
Thu,Eastbound Centre Lane,ucv,Weekday,Summer,32.0,118
Thu,Eastbound Centre Lane,ucv,Weekday,Winter,19.0,88
Thu,Eastbound Left Lane,art3,Weekday,Autumn,774.0,108
Thu,Eastbound Left Lane,art3,Weekday,Spring,867.0,112
Thu,Eastbound Left Lane,art3,Weekday,Summer,902.0,118
Thu,Eastbound Left Lane,art3,Weekday,Winter,667.0,88
Thu,Eastbound Left Lane,art4,Weekday,Autumn,595.0,108
Thu,Eastbound Left Lane,art4,Weekday,Spring,535.0,112
Thu,Eastbound Left Lane,art4,Weekday,Summer,593.0,118
Thu,Eastbound Left Lane,art4,Weekday,Winter,462.0,88
Thu,Eastbound Left Lane,art5,Weekday,Autumn,125.0,108
Thu,Eastbound Left Lane,art5,Weekday,Spring,141.0,112
Thu,Eastbound Left Lane,art5,Weekday,Summer,156.0,118
Thu,Eastbound Left Lane,art5,Weekday,Winter,89.0,88
Thu,Eastbound Left Lane,art6,Weekday,Autumn,394.0,108
Thu,Eastbound Left Lane,art6,Weekday,Spring,380.0,112
Thu,Eastbound Left Lane,art6,Weekday,Summer,460.0,118
Thu,Eastbound Left Lane,art6,Weekday,Winter,262.0,88
Thu,Eastbound Left Lane,bd,Weekday,Autumn,47.0,108
Thu,Eastbound Left Lane,bd,Weekday,Spring,43.0,112
Thu,Eastbound Left Lane,bd,Weekday,Summer,38.0,118
Thu,Eastbound Left Lane,bd,Weekday,Winter,22.0,88
Thu,Eastbound Left Lane,drt,Weekday,Autumn,0.0,108
Thu,Eastbound Left Lane,drt,Weekday,Spring,0.0,112
Thu,Eastbound Left Lane,drt,Weekday,Summer,1.0,118
Thu,Eastbound Left Lane,drt,Weekday,Winter,0.0,88
Thu,Eastbound Left Lane,sv,Weekday,Autumn,605703.0,108
Thu,Eastbound Left Lane,sv,Weekday,Spring,621506.0,112
Thu,Eastbound Left Lane,sv,Weekday,Summer,659455.0,118
Thu,Eastbound Left Lane,sv,Weekday,Winter,487575.0,88
Thu,Eastbound Left Lane,svt,Weekday,Autumn,4195.0,108
Thu,Eastbound Left Lane,svt,Weekday,Spring,4166.0,112
Thu,Eastbound Left Lane,svt,Weekday,Summer,4627.0,118
Thu,Eastbound Left Lane,svt,Weekday,Winter,2992.0,88
Thu,Eastbound Left Lane,t4,Weekday,Autumn,642.0,108
Thu,Eastbound Left Lane,t4,Weekday,Spring,570.0,112
Thu,Eastbound Left Lane,t4,Weekday,Summer,618.0,118
Thu,Eastbound Left Lane,t4,Weekday,Winter,515.0,88
Thu,Eastbound Left Lane,tb2,Weekday,Autumn,38153.0,108
Thu,Eastbound Left Lane,tb2,Weekday,Spring,37662.0,112
Thu,Eastbound Left Lane,tb2,Weekday,Summer,39552.0,118
Thu,Eastbound Left Lane,tb2,Weekday,Winter,31399.0,88
Thu,Eastbound Left Lane,tb3,Weekday,Autumn,1395.0,108
Thu,Eastbound Left Lane,tb3,Weekday,Spring,1338.0,112
Thu,Eastbound Left Lane,tb3,Weekday,Summer,1379.0,118
Thu,Eastbound Left Lane,tb3,Weekday,Winter,1101.0,88
Thu,Eastbound Left Lane,total_flow,Weekday,Autumn,652026.0,108
Thu,Eastbound Left Lane,total_flow,Weekday,Spring,667213.0,112
Thu,Eastbound Left Lane,total_flow,Weekday,Summer,707785.0,118
Thu,Eastbound Left Lane,total_flow,Weekday,Winter,525087.0,88
Thu,Eastbound Left Lane,trt,Weekday,Autumn,0.0,108
Thu,Eastbound Left Lane,trt,Weekday,Spring,0.0,112
Thu,Eastbound Left Lane,trt,Weekday,Summer,0.0,118
Thu,Eastbound Left Lane,trt,Weekday,Winter,0.0,88
Thu,Eastbound Left Lane,ucv,Weekday,Autumn,3.0,108
Thu,Eastbound Left Lane,ucv,Weekday,Spring,5.0,112
Thu,Eastbound Left Lane,ucv,Weekday,Summer,4.0,118
Thu,Eastbound Left Lane,ucv,Weekday,Winter,3.0,88
Thu,Eastbound Right Lane,art3,Weekday,Autumn,1165.0,108
Thu,Eastbound Right Lane,art3,Weekday,Spring,1174.0,112
Thu,Eastbound Right Lane,art3,Weekday,Summer,1487.0,118
Thu,Eastbound Right Lane,art3,Weekday,Winter,838.0,88
Thu,Eastbound Right Lane,art4,Weekday,Autumn,1118.0,108
Thu,Eastbound Right Lane,art4,Weekday,Spring,1035.0,112
Thu,Eastbound Right Lane,art4,Weekday,Summer,1084.0,118
Thu,Eastbound Right Lane,art4,Weekday,Winter,802.0,88
Thu,Eastbound Right Lane,art5,Weekday,Autumn,209.0,108
Thu,Eastbound Right Lane,art5,Weekday,Spring,212.0,112
Thu,Eastbound Right Lane,art5,Weekday,Summer,287.0,118
Thu,Eastbound Right Lane,art5,Weekday,Winter,146.0,88
Thu,Eastbound Right Lane,art6,Weekday,Autumn,1042.0,108
Thu,Eastbound Right Lane,art6,Weekday,Spring,948.0,112
Thu,Eastbound Right Lane,art6,Weekday,Summer,1353.0,118
Thu,Eastbound Right Lane,art6,Weekday,Winter,674.0,88
Thu,Eastbound Right Lane,bd,Weekday,Autumn,151.0,108
Thu,Eastbound Right Lane,bd,Weekday,Spring,149.0,112
Thu,Eastbound Right Lane,bd,Weekday,Summer,231.0,118
Thu,Eastbound Right Lane,bd,Weekday,Winter,113.0,88
Thu,Eastbound Right Lane,drt,Weekday,Autumn,2.0,108
Thu,Eastbound Right Lane,drt,Weekday,Spring,1.0,112
Thu,Eastbound Right Lane,drt,Weekday,Summer,2.0,118
Thu,Eastbound Right Lane,drt,Weekday,Winter,1.0,88
Thu,Eastbound Right Lane,sv,Weekday,Autumn,1167362.0,108
Thu,Eastbound Right Lane,sv,Weekday,Spring,1193436.0,112
Thu,Eastbound Right Lane,sv,Weekday,Summer,1326759.0,118
Thu,Eastbound Right Lane,sv,Weekday,Winter,919203.0,88
Thu,Eastbound Right Lane,svt,Weekday,Autumn,11457.0,108
Thu,Eastbound Right Lane,svt,Weekday,Spring,11334.0,112
Thu,Eastbound Right Lane,svt,Weekday,Summer,13514.0,118
Thu,Eastbound Right Lane,svt,Weekday,Winter,7896.0,88
Thu,Eastbound Right Lane,t4,Weekday,Autumn,759.0,108
Thu,Eastbound Right Lane,t4,Weekday,Spring,684.0,112
Thu,Eastbound Right Lane,t4,Weekday,Summer,807.0,118
Thu,Eastbound Right Lane,t4,Weekday,Winter,600.0,88
Thu,Eastbound Right Lane,tb2,Weekday,Autumn,74484.0,108
Thu,Eastbound Right Lane,tb2,Weekday,Spring,72889.0,112
Thu,Eastbound Right Lane,tb2,Weekday,Summer,78313.0,118
Thu,Eastbound Right Lane,tb2,Weekday,Winter,59418.0,88
Thu,Eastbound Right Lane,tb3,Weekday,Autumn,2014.0,108
Thu,Eastbound Right Lane,tb3,Weekday,Spring,1930.0,112
Thu,Eastbound Right Lane,tb3,Weekday,Summer,2473.0,118
Thu,Eastbound Right Lane,tb3,Weekday,Winter,1554.0,88
Thu,Eastbound Right Lane,total_flow,Weekday,Autumn,1259775.0,108
Thu,Eastbound Right Lane,total_flow,Weekday,Spring,1283799.0,112
Thu,Eastbound Right Lane,total_flow,Weekday,Summer,1426319.0,118
Thu,Eastbound Right Lane,total_flow,Weekday,Winter,991251.0,88
Thu,Eastbound Right Lane,trt,Weekday,Autumn,0.0,108
Thu,Eastbound Right Lane,trt,Weekday,Spring,0.0,112
Thu,Eastbound Right Lane,trt,Weekday,Summer,0.0,118
Thu,Eastbound Right Lane,trt,Weekday,Winter,0.0,88
Thu,Eastbound Right Lane,ucv,Weekday,Autumn,12.0,108
Thu,Eastbound Right Lane,ucv,Weekday,Spring,7.0,112
Thu,Eastbound Right Lane,ucv,Weekday,Summer,9.0,118
Thu,Eastbound Right Lane,ucv,Weekday,Winter,6.0,88
Thu,Westbound Centre Lane,art3,Weekday,Autumn,2258.0,108
Thu,Westbound Centre Lane,art3,Weekday,Spring,2196.0,112
Thu,Westbound Centre Lane,art3,Weekday,Summer,2463.0,118
Thu,Westbound Centre Lane,art3,Weekday,Winter,1669.0,88
Thu,Westbound Centre Lane,art4,Weekday,Autumn,1713.0,108
Thu,Westbound Centre Lane,art4,Weekday,Spring,1450.0,112
Thu,Westbound Centre Lane,art4,Weekday,Summer,1612.0,118
Thu,Westbound Centre Lane,art4,Weekday,Winter,1198.0,88
Thu,Westbound Centre Lane,art5,Weekday,Autumn,440.0,108
Thu,Westbound Centre Lane,art5,Weekday,Spring,383.0,112
Thu,Westbound Centre Lane,art5,Weekday,Summer,454.0,118
Thu,Westbound Centre Lane,art5,Weekday,Winter,312.0,88
Thu,Westbound Centre Lane,art6,Weekday,Autumn,1074.0,108
Thu,Westbound Centre Lane,art6,Weekday,Spring,1060.0,112
Thu,Westbound Centre Lane,art6,Weekday,Summer,1126.0,118
Thu,Westbound Centre Lane,art6,Weekday,Winter,836.0,88
Thu,Westbound Centre Lane,bd,Weekday,Autumn,223.0,108
Thu,Westbound Centre Lane,bd,Weekday,Spring,191.0,112
Thu,Westbound Centre Lane,bd,Weekday,Summer,211.0,118
Thu,Westbound Centre Lane,bd,Weekday,Winter,127.0,88
Thu,Westbound Centre Lane,drt,Weekday,Autumn,6.0,108
Thu,Westbound Centre Lane,drt,Weekday,Spring,4.0,112
Thu,Westbound Centre Lane,drt,Weekday,Summer,10.0,118
Thu,Westbound Centre Lane,drt,Weekday,Winter,7.0,88
Thu,Westbound Centre Lane,sv,Weekday,Autumn,1131222.0,108
Thu,Westbound Centre Lane,sv,Weekday,Spring,1152289.0,112
Thu,Westbound Centre Lane,sv,Weekday,Summer,1278850.0,118
Thu,Westbound Centre Lane,sv,Weekday,Winter,901995.0,88
Thu,Westbound Centre Lane,svt,Weekday,Autumn,11348.0,108
Thu,Westbound Centre Lane,svt,Weekday,Spring,10821.0,112
Thu,Westbound Centre Lane,svt,Weekday,Summer,12930.0,118
Thu,Westbound Centre Lane,svt,Weekday,Winter,7850.0,88
Thu,Westbound Centre Lane,t4,Weekday,Autumn,1343.0,108
Thu,Westbound Centre Lane,t4,Weekday,Spring,1222.0,112
Thu,Westbound Centre Lane,t4,Weekday,Summer,1212.0,118
Thu,Westbound Centre Lane,t4,Weekday,Winter,1007.0,88
Thu,Westbound Centre Lane,tb2,Weekday,Autumn,92776.0,108
Thu,Westbound Centre Lane,tb2,Weekday,Spring,88336.0,112
Thu,Westbound Centre Lane,tb2,Weekday,Summer,95195.0,118
Thu,Westbound Centre Lane,tb2,Weekday,Winter,72647.0,88
Thu,Westbound Centre Lane,tb3,Weekday,Autumn,3307.0,108
Thu,Westbound Centre Lane,tb3,Weekday,Spring,3078.0,112
Thu,Westbound Centre Lane,tb3,Weekday,Summer,3468.0,118
Thu,Westbound Centre Lane,tb3,Weekday,Winter,2644.0,88
Thu,Westbound Centre Lane,total_flow,Weekday,Autumn,1245926.0,108
Thu,Westbound Centre Lane,total_flow,Weekday,Spring,1261233.0,112
Thu,Westbound Centre Lane,total_flow,Weekday,Summer,1397790.0,118
Thu,Westbound Centre Lane,total_flow,Weekday,Winter,990466.0,88
Thu,Westbound Centre Lane,trt,Weekday,Autumn,1.0,108
Thu,Westbound Centre Lane,trt,Weekday,Spring,1.0,112
Thu,Westbound Centre Lane,trt,Weekday,Summer,1.0,118
Thu,Westbound Centre Lane,trt,Weekday,Winter,1.0,88
Thu,Westbound Centre Lane,ucv,Weekday,Autumn,215.0,108
Thu,Westbound Centre Lane,ucv,Weekday,Spring,202.0,112
Thu,Westbound Centre Lane,ucv,Weekday,Summer,258.0,118
Thu,Westbound Centre Lane,ucv,Weekday,Winter,173.0,88
Thu,Westbound Left Lane,art3,Weekday,Autumn,6152.0,108
Thu,Westbound Left Lane,art3,Weekday,Spring,6080.0,112
Thu,Westbound Left Lane,art3,Weekday,Summer,6477.0,118
Thu,Westbound Left Lane,art3,Weekday,Winter,4562.0,88
Thu,Westbound Left Lane,art4,Weekday,Autumn,4307.0,108
Thu,Westbound Left Lane,art4,Weekday,Spring,4200.0,112
Thu,Westbound Left Lane,art4,Weekday,Summer,4108.0,118
Thu,Westbound Left Lane,art4,Weekday,Winter,3120.0,88
Thu,Westbound Left Lane,art5,Weekday,Autumn,2007.0,108
Thu,Westbound Left Lane,art5,Weekday,Spring,2094.0,112
Thu,Westbound Left Lane,art5,Weekday,Summer,2209.0,118
Thu,Westbound Left Lane,art5,Weekday,Winter,1590.0,88
Thu,Westbound Left Lane,art6,Weekday,Autumn,11453.0,108
Thu,Westbound Left Lane,art6,Weekday,Spring,10984.0,112
Thu,Westbound Left Lane,art6,Weekday,Summer,11538.0,118
Thu,Westbound Left Lane,art6,Weekday,Winter,8862.0,88
Thu,Westbound Left Lane,bd,Weekday,Autumn,2365.0,108
Thu,Westbound Left Lane,bd,Weekday,Spring,2173.0,112
Thu,Westbound Left Lane,bd,Weekday,Summer,2361.0,118
Thu,Westbound Left Lane,bd,Weekday,Winter,1763.0,88
Thu,Westbound Left Lane,drt,Weekday,Autumn,12.0,108
Thu,Westbound Left Lane,drt,Weekday,Spring,17.0,112
Thu,Westbound Left Lane,drt,Weekday,Summer,15.0,118
Thu,Westbound Left Lane,drt,Weekday,Winter,10.0,88
Thu,Westbound Left Lane,sv,Weekday,Autumn,2293473.0,108
Thu,Westbound Left Lane,sv,Weekday,Spring,2399874.0,112
Thu,Westbound Left Lane,sv,Weekday,Summer,2610222.0,118
Thu,Westbound Left Lane,sv,Weekday,Winter,1863276.0,88
Thu,Westbound Left Lane,svt,Weekday,Autumn,23983.0,108
Thu,Westbound Left Lane,svt,Weekday,Spring,24514.0,112
Thu,Westbound Left Lane,svt,Weekday,Summer,28172.0,118
Thu,Westbound Left Lane,svt,Weekday,Winter,17369.0,88
Thu,Westbound Left Lane,t4,Weekday,Autumn,6165.0,108
Thu,Westbound Left Lane,t4,Weekday,Spring,5884.0,112
Thu,Westbound Left Lane,t4,Weekday,Summer,5723.0,118
Thu,Westbound Left Lane,t4,Weekday,Winter,4754.0,88
Thu,Westbound Left Lane,tb2,Weekday,Autumn,231797.0,108
Thu,Westbound Left Lane,tb2,Weekday,Spring,229232.0,112
Thu,Westbound Left Lane,tb2,Weekday,Summer,238282.0,118
Thu,Westbound Left Lane,tb2,Weekday,Winter,188366.0,88
Thu,Westbound Left Lane,tb3,Weekday,Autumn,15156.0,108
Thu,Westbound Left Lane,tb3,Weekday,Spring,14756.0,112
Thu,Westbound Left Lane,tb3,Weekday,Summer,15252.0,118
Thu,Westbound Left Lane,tb3,Weekday,Winter,11662.0,88
Thu,Westbound Left Lane,total_flow,Weekday,Autumn,2597091.0,108
Thu,Westbound Left Lane,total_flow,Weekday,Spring,2699989.0,112
Thu,Westbound Left Lane,total_flow,Weekday,Summer,2924574.0,118
Thu,Westbound Left Lane,total_flow,Weekday,Winter,2105485.0,88
Thu,Westbound Left Lane,trt,Weekday,Autumn,0.0,108
Thu,Westbound Left Lane,trt,Weekday,Spring,0.0,112
Thu,Westbound Left Lane,trt,Weekday,Summer,0.0,118
Thu,Westbound Left Lane,trt,Weekday,Winter,0.0,88
Thu,Westbound Left Lane,ucv,Weekday,Autumn,221.0,108
Thu,Westbound Left Lane,ucv,Weekday,Spring,181.0,112
Thu,Westbound Left Lane,ucv,Weekday,Summer,215.0,118
Thu,Westbound Left Lane,ucv,Weekday,Winter,151.0,88
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art3,Weekday,Autumn,209.0,108
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art3,Weekday,Spring,198.0,111
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art3,Weekday,Summer,174.0,118
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art3,Weekday,Winter,142.0,88
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art4,Weekday,Autumn,134.0,108
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art4,Weekday,Spring,98.0,111
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art4,Weekday,Summer,90.0,118
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art4,Weekday,Winter,76.0,88
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art5,Weekday,Autumn,22.0,108
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art5,Weekday,Spring,20.0,111
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art5,Weekday,Summer,13.0,118
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art5,Weekday,Winter,20.0,88
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art6,Weekday,Autumn,51.0,108
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art6,Weekday,Spring,37.0,111
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art6,Weekday,Summer,27.0,118
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art6,Weekday,Winter,37.0,88
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,bd,Weekday,Autumn,6.0,108
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,bd,Weekday,Spring,5.0,111
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,bd,Weekday,Summer,0.0,118
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,bd,Weekday,Winter,2.0,88
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,drt,Weekday,Autumn,0.0,108
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,drt,Weekday,Spring,0.0,111
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,drt,Weekday,Summer,0.0,118
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,drt,Weekday,Winter,0.0,88
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,sv,Weekday,Autumn,252412.0,108
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,sv,Weekday,Spring,246519.0,111
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,sv,Weekday,Summer,228582.0,118
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,sv,Weekday,Winter,203799.0,88
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,svt,Weekday,Autumn,1090.0,108
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,svt,Weekday,Spring,980.0,111
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,svt,Weekday,Summer,975.0,118
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,svt,Weekday,Winter,817.0,88
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,t4,Weekday,Autumn,61.0,108
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,t4,Weekday,Spring,41.0,111
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,t4,Weekday,Summer,38.0,118
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,t4,Weekday,Winter,47.0,88
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb2,Weekday,Autumn,16307.0,108
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb2,Weekday,Spring,15617.0,111
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb2,Weekday,Summer,13759.0,118
Thu,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb2,Weekday,Winter,12998.0,88
