site_id,intersection,longitude,latitude,date,time_bin,direction,total_flow,ped,pcl,month,year,totalcount,objectid2,time_0600,time_0700,time_0800,time_1600,time_1700,time_1800,location_objectid
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2014-03-01,18:00:00,All directions,95,,95,March,2014,520,1305,19,101,132,52,121,95,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2014-10-01,06:00:00,All directions,34,,34,October,2014,640,1296,34,135,173,64,118,116,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2014-10-01,07:00:00,All directions,135,,135,October,2014,640,1296,34,135,173,64,118,116,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2014-10-01,08:00:00,All directions,173,,173,October,2014,640,1296,34,135,173,64,118,116,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2014-10-01,16:00:00,All directions,64,,64,October,2014,640,1296,34,135,173,64,118,116,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2014-10-01,17:00:00,All directions,118,,118,October,2014,640,1296,34,135,173,64,118,116,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2014-10-01,18:00:00,All directions,116,,116,October,2014,640,1296,34,135,173,64,118,116,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2015-03-01,06:00:00,All directions,21,,21,March,2015,632,1297,21,94,156,72,161,128,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2015-03-01,07:00:00,All directions,94,,94,March,2015,632,1297,21,94,156,72,161,128,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2015-03-01,08:00:00,All directions,156,,156,March,2015,632,1297,21,94,156,72,161,128,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2015-03-01,16:00:00,All directions,72,,72,March,2015,632,1297,21,94,156,72,161,128,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2015-03-01,17:00:00,All directions,161,,161,March,2015,632,1297,21,94,156,72,161,128,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2015-03-01,18:00:00,All directions,128,,128,March,2015,632,1297,21,94,156,72,161,128,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2015-10-01,06:00:00,All directions,54,,54,October,2015,805,21,54,166,201,75,176,133,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2015-10-01,07:00:00,All directions,166,,166,October,2015,805,21,54,166,201,75,176,133,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2015-10-01,08:00:00,All directions,201,,201,October,2015,805,21,54,166,201,75,176,133,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2015-10-01,16:00:00,All directions,75,,75,October,2015,805,21,54,166,201,75,176,133,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2015-10-01,17:00:00,All directions,176,,176,October,2015,805,21,54,166,201,75,176,133,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2015-10-01,18:00:00,All directions,133,,133,October,2015,805,21,54,166,201,75,176,133,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2016-03-01,06:00:00,All directions,33,,33,March,2016,648,268,33,96,202,55,149,113,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2016-03-01,07:00:00,All directions,96,,96,March,2016,648,268,33,96,202,55,149,113,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2016-03-01,08:00:00,All directions,202,,202,March,2016,648,268,33,96,202,55,149,113,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2016-03-01,16:00:00,All directions,55,,55,March,2016,648,268,33,96,202,55,149,113,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2016-03-01,17:00:00,All directions,149,,149,March,2016,648,268,33,96,202,55,149,113,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2016-03-01,18:00:00,All directions,113,,113,March,2016,648,268,33,96,202,55,149,113,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2016-10-01,06:00:00,All directions,47,,47,October,2016,970,1788,47,175,242,101,235,170,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2016-10-01,07:00:00,All directions,175,,175,October,2016,970,1788,47,175,242,101,235,170,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2016-10-01,08:00:00,All directions,242,,242,October,2016,970,1788,47,175,242,101,235,170,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2016-10-01,16:00:00,All directions,101,,101,October,2016,970,1788,47,175,242,101,235,170,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2016-10-01,17:00:00,All directions,235,,235,October,2016,970,1788,47,175,242,101,235,170,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2016-10-01,18:00:00,All directions,170,,170,October,2016,970,1788,47,175,242,101,235,170,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2017-03-01,06:00:00,All directions,46,,46,March,2017,938,463,46,148,251,89,247,157,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2017-03-01,07:00:00,All directions,148,,148,March,2017,938,463,46,148,251,89,247,157,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2017-03-01,08:00:00,All directions,251,,251,March,2017,938,463,46,148,251,89,247,157,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2017-03-01,16:00:00,All directions,89,,89,March,2017,938,463,46,148,251,89,247,157,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2017-03-01,17:00:00,All directions,247,,247,March,2017,938,463,46,148,251,89,247,157,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2017-03-01,18:00:00,All directions,157,,157,March,2017,938,463,46,148,251,89,247,157,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2017-10-01,06:00:00,All directions,51,,51,October,2017,1028,2136,51,173,265,96,239,204,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2017-10-01,07:00:00,All directions,173,,173,October,2017,1028,2136,51,173,265,96,239,204,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2017-10-01,08:00:00,All directions,265,,265,October,2017,1028,2136,51,173,265,96,239,204,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2017-10-01,16:00:00,All directions,96,,96,October,2017,1028,2136,51,173,265,96,239,204,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2017-10-01,17:00:00,All directions,239,,239,October,2017,1028,2136,51,173,265,96,239,204,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2017-10-01,18:00:00,All directions,204,,204,October,2017,1028,2136,51,173,265,96,239,204,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2018-10-01,06:00:00,All directions,55,,55,October,2018,1099,476,55,172,284,108,226,254,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2018-10-01,07:00:00,All directions,172,,172,October,2018,1099,476,55,172,284,108,226,254,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2018-10-01,08:00:00,All directions,284,,284,October,2018,1099,476,55,172,284,108,226,254,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2018-10-01,16:00:00,All directions,108,,108,October,2018,1099,476,55,172,284,108,226,254,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2018-10-01,17:00:00,All directions,226,,226,October,2018,1099,476,55,172,284,108,226,254,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2018-10-01,18:00:00,All directions,254,,254,October,2018,1099,476,55,172,284,108,226,254,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2019-03-01,06:00:00,All directions,63,,63,March,2019,1182,1701,63,165,314,137,284,219,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2019-03-01,07:00:00,All directions,165,,165,March,2019,1182,1701,63,165,314,137,284,219,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2019-03-01,08:00:00,All directions,314,,314,March,2019,1182,1701,63,165,314,137,284,219,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2019-03-01,16:00:00,All directions,137,,137,March,2019,1182,1701,63,165,314,137,284,219,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2019-03-01,17:00:00,All directions,284,,284,March,2019,1182,1701,63,165,314,137,284,219,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2019-03-01,18:00:00,All directions,219,,219,March,2019,1182,1701,63,165,314,137,284,219,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2019-10-01,06:00:00,All directions,54,,54,October,2019,1151,820,54,179,300,151,261,206,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2019-10-01,07:00:00,All directions,179,,179,October,2019,1151,820,54,179,300,151,261,206,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2019-10-01,08:00:00,All directions,300,,300,October,2019,1151,820,54,179,300,151,261,206,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2019-10-01,16:00:00,All directions,151,,151,October,2019,1151,820,54,179,300,151,261,206,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2019-10-01,17:00:00,All directions,261,,261,October,2019,1151,820,54,179,300,151,261,206,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2019-10-01,18:00:00,All directions,206,,206,October,2019,1151,820,54,179,300,151,261,206,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2020-03-01,06:00:00,All directions,24,,24,March,2020,778,1811,24,94,209,94,172,185,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2020-03-01,07:00:00,All directions,94,,94,March,2020,778,1811,24,94,209,94,172,185,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2020-03-01,08:00:00,All directions,209,,209,March,2020,778,1811,24,94,209,94,172,185,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2020-03-01,16:00:00,All directions,94,,94,March,2020,778,1811,24,94,209,94,172,185,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2020-03-01,17:00:00,All directions,172,,172,March,2020,778,1811,24,94,209,94,172,185,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2020-03-01,18:00:00,All directions,185,,185,March,2020,778,1811,24,94,209,94,172,185,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2020-10-01,06:00:00,All directions,37,,37,October,2020,777,1887,37,129,155,117,167,172,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2020-10-01,07:00:00,All directions,129,,129,October,2020,777,1887,37,129,155,117,167,172,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2020-10-01,08:00:00,All directions,155,,155,October,2020,777,1887,37,129,155,117,167,172,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2020-10-01,16:00:00,All directions,117,,117,October,2020,777,1887,37,129,155,117,167,172,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2020-10-01,17:00:00,All directions,167,,167,October,2020,777,1887,37,129,155,117,167,172,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2020-10-01,18:00:00,All directions,172,,172,October,2020,777,1887,37,129,155,117,167,172,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2021-03-01,06:00:00,All directions,33,,33,March,2021,788,1995,33,99,202,106,184,164,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2021-03-01,07:00:00,All directions,99,,99,March,2021,788,1995,33,99,202,106,184,164,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2021-03-01,08:00:00,All directions,202,,202,March,2021,788,1995,33,99,202,106,184,164,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2021-03-01,16:00:00,All directions,106,,106,March,2021,788,1995,33,99,202,106,184,164,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2021-03-01,17:00:00,All directions,184,,184,March,2021,788,1995,33,99,202,106,184,164,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2021-03-01,18:00:00,All directions,164,,164,March,2021,788,1995,33,99,202,106,184,164,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2021-10-01,06:00:00,All directions,39,,39,October,2021,568,2163,39,82,105,88,135,119,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2021-10-01,07:00:00,All directions,82,,82,October,2021,568,2163,39,82,105,88,135,119,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2021-10-01,08:00:00,All directions,105,,105,October,2021,568,2163,39,82,105,88,135,119,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2021-10-01,16:00:00,All directions,88,,88,October,2021,568,2163,39,82,105,88,135,119,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2021-10-01,17:00:00,All directions,135,,135,October,2021,568,2163,39,82,105,88,135,119,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2021-10-01,18:00:00,All directions,119,,119,October,2021,568,2163,39,82,105,88,135,119,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2022-03-01,06:00:00,All directions,37,,37,March,2022,768,2285,37,112,173,122,174,150,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2022-03-01,07:00:00,All directions,112,,112,March,2022,768,2285,37,112,173,122,174,150,10
10,Intersection of Kent Street and Druitt Street,151.20509864240316,-33.87280436245494,2022-03-01,08:00:00,All directions,173,,173,March,2022,768,2285,37,112,173,122,174,150,10
