site_xn_route,weekday,direction,weekpart,season,sum_flow,sample_count
6596,Fri,Northbound,Weekday,Spring,63959,104
6596,Fri,Northbound,Weekday,Summer,80896,110
6596,Fri,Northbound,Weekday,Winter,47072,104
6596,Fri,Southbound,Weekday,Autumn,72348,114
6596,Fri,Southbound,Weekday,Spring,61792,108
6596,Fri,Southbound,Weekday,Summer,73965,110
6596,Fri,Southbound,Weekday,Winter,47173,104
6596,Mon,All directions,Weekday,Autumn,162265,115
6596,Mon,All directions,Weekday,Spring,144365,104
6596,Mon,All directions,Weekday,Summer,176254,113
6596,Mon,All directions,Weekday,Winter,108005,108
6596,Mon,Northbound,Weekday,Autumn,82780,113
6596,Mon,Northbound,Weekday,Spring,73169,101
6596,Mon,Northbound,Weekday,Summer,92043,108
6596,Mon,Northbound,Weekday,Winter,54237,105
6596,Mon,Southbound,Weekday,Autumn,79485,113
6596,Mon,Southbound,Weekday,Spring,71196,104
6596,Mon,Southbound,Weekday,Summer,84211,113
6596,Mon,Southbound,Weekday,Winter,53768,108
6596,Sat,All directions,Weekend,Autumn,148092,116
6596,Sat,All directions,Weekend,Spring,141291,107
6596,Sat,All directions,Weekend,Summer,179775,116
6596,Sat,All directions,Weekend,Winter,114863,110
6596,Sat,Northbound,Weekend,Autumn,75302,109
6596,Sat,Northbound,Weekend,Spring,72598,104
6596,Sat,Northbound,Weekend,Summer,93164,110
6596,Sat,Northbound,Weekend,Winter,57974,105
6596,Sat,Southbound,Weekend,Autumn,72790,116
6596,Sat,Southbound,Weekend,Spring,68693,107
6596,Sat,Southbound,Weekend,Summer,86611,116
6596,Sat,Southbound,Weekend,Winter,56889,110
6596,Sun,All directions,Weekend,Autumn,176835,122
6596,Sun,All directions,Weekend,Spring,200573,108
6596,Sun,All directions,Weekend,Summer,222509,117
6596,Sun,All directions,Weekend,Winter,134834,108
6596,Sun,Northbound,Weekend,Autumn,89613,114
6596,Sun,Northbound,Weekend,Spring,102924,104
6596,Sun,Northbound,Weekend,Summer,115116,113
6596,Sun,Northbound,Weekend,Winter,68094,104
6596,Sun,Southbound,Weekend,Autumn,87222,122
6596,Sun,Southbound,Weekend,Spring,97649,107
6596,Sun,Southbound,Weekend,Summer,107393,115
6596,Sun,Southbound,Weekend,Winter,66740,108
6596,Thu,All directions,Weekday,Autumn,139089,113
6596,Thu,All directions,Weekday,Spring,130180,106
6596,Thu,All directions,Weekday,Summer,173518,115
6596,Thu,All directions,Weekday,Winter,100623,107
6596,Thu,Northbound,Weekday,Autumn,70604,110
6596,Thu,Northbound,Weekday,Spring,66214,101
6596,Thu,Northbound,Weekday,Summer,90110,111
6596,Thu,Northbound,Weekday,Winter,50477,105
6596,Thu,Southbound,Weekday,Autumn,68485,113
6596,Thu,Southbound,Weekday,Spring,63966,106
6596,Thu,Southbound,Weekday,Summer,83408,115
6596,Thu,Southbound,Weekday,Winter,50146,107
6596,Tue,All directions,Weekday,Autumn,154586,113
6596,Tue,All directions,Weekday,Spring,147378,107
6596,Tue,All directions,Weekday,Summer,187029,117
6596,Tue,All directions,Weekday,Winter,100650,105
6596,Tue,Northbound,Weekday,Autumn,78462,111
6596,Tue,Northbound,Weekday,Spring,75298,101
6596,Tue,Northbound,Weekday,Summer,97210,109
6596,Tue,Northbound,Weekday,Winter,50384,104
6596,Tue,Southbound,Weekday,Autumn,76124,113
6596,Tue,Southbound,Weekday,Spring,72080,107
6596,Tue,Southbound,Weekday,Summer,89819,117
6596,Tue,Southbound,Weekday,Winter,50266,105
6596,Wed,All directions,Weekday,Autumn,153936,115
6596,Wed,All directions,Weekday,Spring,151024,106
6596,Wed,All directions,Weekday,Summer,184500,114
6596,Wed,All directions,Weekday,Winter,106202,107
6596,Wed,Northbound,Weekday,Autumn,78251,111
6596,Wed,Northbound,Weekday,Spring,76749,102
6596,Wed,Northbound,Weekday,Summer,96038,111
6596,Wed,Northbound,Weekday,Winter,53055,106
6596,Wed,Southbound,Weekday,Autumn,75685,115
6596,Wed,Southbound,Weekday,Spring,74275,105
6596,Wed,Southbound,Weekday,Summer,88462,114
6596,Wed,Southbound,Weekday,Winter,53147,106
6600,Fri,All directions,Weekday,Autumn,28536,128
6600,Fri,All directions,Weekday,Spring,25032,115
6600,Fri,All directions,Weekday,Summer,26027,121
6600,Fri,All directions,Weekday,Winter,19171,117
6600,Fri,Eastbound,Weekday,Autumn,14391,127
6600,Fri,Eastbound,Weekday,Spring,12581,115
6600,Fri,Eastbound,Weekday,Summer,13004,121
6600,Fri,Eastbound,Weekday,Winter,9599,117
6600,Fri,Westbound,Weekday,Autumn,14145,127
6600,Fri,Westbound,Weekday,Spring,12451,115
6600,Fri,Westbound,Weekday,Summer,13023,121
6600,Fri,Westbound,Weekday,Winter,9572,117
6600,Mon,All directions,Weekday,Autumn,29657,129
6600,Mon,All directions,Weekday,Spring,24480,114
6600,Mon,All directions,Weekday,Summer,28025,121
6600,Mon,All directions,Weekday,Winter,20773,118
6600,Mon,Eastbound,Weekday,Autumn,14955,129
6600,Mon,Eastbound,Weekday,Spring,12461,114
6600,Mon,Eastbound,Weekday,Summer,14204,121
6600,Mon,Eastbound,Weekday,Winter,10493,118
6600,Mon,Westbound,Weekday,Autumn,14702,127
6600,Mon,Westbound,Weekday,Spring,12019,114
6600,Mon,Westbound,Weekday,Summer,13821,121
6600,Mon,Westbound,Weekday,Winter,10280,118
6600,Sat,All directions,Weekend,Autumn,28887,126
6600,Sat,All directions,Weekend,Spring,29863,115
6600,Sat,All directions,Weekend,Summer,28783,122
6600,Sat,All directions,Weekend,Winter,26372,118
6600,Sat,Eastbound,Weekend,Autumn,14464,125
6600,Sat,Eastbound,Weekend,Spring,14667,115
6600,Sat,Eastbound,Weekend,Summer,14383,122
6600,Sat,Eastbound,Weekend,Winter,13019,118
6600,Sat,Westbound,Weekend,Autumn,14423,126
6600,Sat,Westbound,Weekend,Spring,15196,115
6600,Sat,Westbound,Weekend,Summer,14400,122
6600,Sat,Westbound,Weekend,Winter,13353,118
6600,Sun,All directions,Weekend,Autumn,35262,127
6600,Sun,All directions,Weekend,Spring,40245,115
6600,Sun,All directions,Weekend,Summer,35949,121
6600,Sun,All directions,Weekend,Winter,31693,117
6600,Sun,Eastbound,Weekend,Autumn,17657,126
6600,Sun,Eastbound,Weekend,Spring,19873,115
6600,Sun,Eastbound,Weekend,Summer,18007,121
6600,Sun,Eastbound,Weekend,Winter,15696,117
6600,Sun,Westbound,Weekend,Autumn,17605,126
6600,Sun,Westbound,Weekend,Spring,20372,115
6600,Sun,Westbound,Weekend,Summer,17942,121
6600,Sun,Westbound,Weekend,Winter,15997,117
6600,Thu,All directions,Weekday,Autumn,29531,125
6600,Thu,All directions,Weekday,Spring,26405,114
6600,Thu,All directions,Weekday,Summer,33481,122
6600,Thu,All directions,Weekday,Winter,21636,118
6600,Thu,Eastbound,Weekday,Autumn,14930,125
6600,Thu,Eastbound,Weekday,Spring,13290,114
6600,Thu,Eastbound,Weekday,Summer,16737,122
6600,Thu,Eastbound,Weekday,Winter,10916,118
6600,Thu,Westbound,Weekday,Autumn,14601,125
6600,Thu,Westbound,Weekday,Spring,13115,114
6600,Thu,Westbound,Weekday,Summer,16744,122
6600,Thu,Westbound,Weekday,Winter,10720,118
6600,Tue,All directions,Weekday,Autumn,31694,128
6600,Tue,All directions,Weekday,Spring,27818,114
6600,Tue,All directions,Weekday,Summer,34925,120
6600,Tue,All directions,Weekday,Winter,20096,117
6600,Tue,Eastbound,Weekday,Autumn,16229,128
6600,Tue,Eastbound,Weekday,Spring,14038,114
6600,Tue,Eastbound,Weekday,Summer,17742,120
6600,Tue,Eastbound,Weekday,Winter,10349,117
6600,Tue,Westbound,Weekday,Autumn,15465,127
6600,Tue,Westbound,Weekday,Spring,13780,114
6600,Tue,Westbound,Weekday,Summer,17183,120
6600,Tue,Westbound,Weekday,Winter,9747,117
6600,Wed,All directions,Weekday,Autumn,29418,128
6600,Wed,All directions,Weekday,Spring,27180,114
6600,Wed,All directions,Weekday,Summer,31200,121
6600,Wed,All directions,Weekday,Winter,20381,118
6600,Wed,Eastbound,Weekday,Autumn,14983,128
6600,Wed,Eastbound,Weekday,Spring,13778,114
6600,Wed,Eastbound,Weekday,Summer,15711,121
6600,Wed,Eastbound,Weekday,Winter,10378,118
6600,Wed,Westbound,Weekday,Autumn,14435,128
6600,Wed,Westbound,Weekday,Spring,13402,114
6600,Wed,Westbound,Weekday,Summer,15489,121
6600,Wed,Westbound,Weekday,Winter,10003,118
7584,Fri,All directions,Weekday,Autumn,72555,130
7584,Fri,All directions,Weekday,Spring,65346,115
7584,Fri,All directions,Weekday,Summer,66862,120
7584,Fri,All directions,Weekday,Winter,47552,117
7584,Fri,Northbound,Weekday,Autumn,37136,130
7584,Fri,Northbound,Weekday,Spring,33439,115
7584,Fri,Northbound,Weekday,Summer,34229,120
7584,Fri,Northbound,Weekday,Winter,24485,117
7584,Fri,Southbound,Weekday,Autumn,35419,130
7584,Fri,Southbound,Weekday,Spring,31907,115
7584,Fri,Southbound,Weekday,Summer,32633,120
7584,Fri,Southbound,Weekday,Winter,23067,117
7584,Mon,All directions,Weekday,Autumn,75938,129
7584,Mon,All directions,Weekday,Spring,63473,114
7584,Mon,All directions,Weekday,Summer,71498,119
7584,Mon,All directions,Weekday,Winter,50774,118
7584,Mon,Northbound,Weekday,Autumn,39225,129
7584,Mon,Northbound,Weekday,Spring,32607,114
7584,Mon,Northbound,Weekday,Summer,36929,119
7584,Mon,Northbound,Weekday,Winter,26348,118
7584,Mon,Southbound,Weekday,Autumn,36713,129
7584,Mon,Southbound,Weekday,Spring,30866,114
7584,Mon,Southbound,Weekday,Summer,34569,119
7584,Mon,Southbound,Weekday,Winter,24426,118
7584,Sat,All directions,Weekend,Autumn,88588,128
7584,Sat,All directions,Weekend,Spring,81440,115
7584,Sat,All directions,Weekend,Summer,86364,121
7584,Sat,All directions,Weekend,Winter,73238,118
7584,Sat,Northbound,Weekend,Autumn,46564,128
7584,Sat,Northbound,Weekend,Spring,42573,115
7584,Sat,Northbound,Weekend,Summer,45171,121
7584,Sat,Northbound,Weekend,Winter,38706,118
7584,Sat,Southbound,Weekend,Autumn,42024,128
7584,Sat,Southbound,Weekend,Spring,38867,115
7584,Sat,Southbound,Weekend,Summer,41193,121
7584,Sat,Southbound,Weekend,Winter,34532,118
7584,Sun,All directions,Weekend,Autumn,103922,130
7584,Sun,All directions,Weekend,Spring,110376,115
7584,Sun,All directions,Weekend,Summer,101789,120
7584,Sun,All directions,Weekend,Winter,86930,117
7584,Sun,Northbound,Weekend,Autumn,54647,130
7584,Sun,Northbound,Weekend,Spring,57672,115
7584,Sun,Northbound,Weekend,Summer,53229,120
7584,Sun,Northbound,Weekend,Winter,46036,117
7584,Sun,Southbound,Weekend,Autumn,49275,130
7584,Sun,Southbound,Weekend,Spring,52704,115
7584,Sun,Southbound,Weekend,Summer,48560,120
7584,Sun,Southbound,Weekend,Winter,40894,117
7584,Thu,All directions,Weekday,Autumn,71163,129
7584,Thu,All directions,Weekday,Spring,66505,114
7584,Thu,All directions,Weekday,Summer,77940,121
7584,Thu,All directions,Weekday,Winter,52896,118
7584,Thu,Northbound,Weekday,Autumn,36444,129
7584,Thu,Northbound,Weekday,Spring,34107,114
7584,Thu,Northbound,Weekday,Summer,40083,121
7584,Thu,Northbound,Weekday,Winter,27653,118
7584,Thu,Southbound,Weekday,Autumn,34719,129
7584,Thu,Southbound,Weekday,Spring,32398,114
7584,Thu,Southbound,Weekday,Summer,37857,121
7584,Thu,Southbound,Weekday,Winter,25243,118
7584,Tue,All directions,Weekday,Autumn,77798,130
7584,Tue,All directions,Weekday,Spring,72540,114
7584,Tue,All directions,Weekday,Summer,85674,120
7584,Tue,All directions,Weekday,Winter,51637,117
7584,Tue,Northbound,Weekday,Autumn,40144,130
7584,Tue,Northbound,Weekday,Spring,37372,114
7584,Tue,Northbound,Weekday,Summer,43991,120
7584,Tue,Northbound,Weekday,Winter,26738,117
7584,Tue,Southbound,Weekday,Autumn,37654,130
7584,Tue,Southbound,Weekday,Spring,35168,114
7584,Tue,Southbound,Weekday,Summer,41683,120
7584,Tue,Southbound,Weekday,Winter,24899,117
7584,Wed,All directions,Weekday,Autumn,75111,130
7584,Wed,All directions,Weekday,Spring,69188,114
7584,Wed,All directions,Weekday,Summer,79952,120
7584,Wed,All directions,Weekday,Winter,50234,118
7584,Wed,Northbound,Weekday,Autumn,38437,130
7584,Wed,Northbound,Weekday,Spring,35229,114
7584,Wed,Northbound,Weekday,Summer,40781,120
7584,Wed,Northbound,Weekday,Winter,25863,118
7584,Wed,Southbound,Weekday,Autumn,36674,130
7584,Wed,Southbound,Weekday,Spring,33959,114
7584,Wed,Southbound,Weekday,Summer,39171,120
7584,Wed,Southbound,Weekday,Winter,24371,118
7588,Fri,All directions,Weekday,Autumn,198335,130
7588,Fri,All directions,Weekday,Spring,159026,115
7588,Fri,All directions,Weekday,Summer,169340,121
7588,Fri,All directions,Weekday,Winter,133422,117
7588,Fri,Eastbound,Weekday,Autumn,91705,130
7588,Fri,Eastbound,Weekday,Spring,74183,115
7588,Fri,Eastbound,Weekday,Summer,79390,121
7588,Fri,Eastbound,Weekday,Winter,61972,117
7588,Fri,Westbound,Weekday,Autumn,106630,130
7588,Fri,Westbound,Weekday,Spring,84843,115
7588,Fri,Westbound,Weekday,Summer,89950,121
7588,Fri,Westbound,Weekday,Winter,71450,117
7588,Mon,All directions,Weekday,Autumn,218128,129
7588,Mon,All directions,Weekday,Spring,178043,114
7588,Mon,All directions,Weekday,Summer,197574,121
7588,Mon,All directions,Weekday,Winter,149693,118
7588,Mon,Eastbound,Weekday,Autumn,100766,129
7588,Mon,Eastbound,Weekday,Spring,82278,114
7588,Mon,Eastbound,Weekday,Summer,92095,121
7588,Mon,Eastbound,Weekday,Winter,68954,118
7588,Mon,Westbound,Weekday,Autumn,117362,129
7588,Mon,Westbound,Weekday,Spring,95765,114
7588,Mon,Westbound,Weekday,Summer,105479,121
7588,Mon,Westbound,Weekday,Winter,80739,118
7588,Sat,All directions,Weekend,Autumn,136330,128
7588,Sat,All directions,Weekend,Spring,124053,115
7588,Sat,All directions,Weekend,Summer,132391,122
7588,Sat,All directions,Weekend,Winter,105763,118
7588,Sat,Eastbound,Weekend,Autumn,62995,128
7588,Sat,Eastbound,Weekend,Spring,57780,115
7588,Sat,Eastbound,Weekend,Summer,62224,122
7588,Sat,Eastbound,Weekend,Winter,49035,118
7588,Sat,Westbound,Weekend,Autumn,73335,128
7588,Sat,Westbound,Weekend,Spring,66273,115
7588,Sat,Westbound,Weekend,Summer,70167,122
7588,Sat,Westbound,Weekend,Winter,56728,118
7588,Sun,All directions,Weekend,Autumn,149503,130
7588,Sun,All directions,Weekend,Spring,146460,115
7588,Sun,All directions,Weekend,Summer,148503,121
7588,Sun,All directions,Weekend,Winter,123106,117
7588,Sun,Eastbound,Weekend,Autumn,68209,130
7588,Sun,Eastbound,Weekend,Spring,67342,115
7588,Sun,Eastbound,Weekend,Summer,70231,121
7588,Sun,Eastbound,Weekend,Winter,55851,117
7588,Sun,Westbound,Weekend,Autumn,81294,130
7588,Sun,Westbound,Weekend,Spring,79118,115
7588,Sun,Westbound,Weekend,Summer,78272,121
7588,Sun,Westbound,Weekend,Winter,67255,117
7588,Thu,All directions,Weekday,Autumn,225109,129
7588,Thu,All directions,Weekday,Spring,180570,114
7588,Thu,All directions,Weekday,Summer,204855,122
7588,Thu,All directions,Weekday,Winter,157828,118
7588,Thu,Eastbound,Weekday,Autumn,103763,129
7588,Thu,Eastbound,Weekday,Spring,84047,114
7588,Thu,Eastbound,Weekday,Summer,95809,122
7588,Thu,Eastbound,Weekday,Winter,72940,118
7588,Thu,Westbound,Weekday,Autumn,121346,129
7588,Thu,Westbound,Weekday,Spring,96523,114
7588,Thu,Westbound,Weekday,Summer,109046,122
7588,Thu,Westbound,Weekday,Winter,84888,118
7588,Tue,All directions,Weekday,Autumn,240975,130
7588,Tue,All directions,Weekday,Spring,190011,114
7588,Tue,All directions,Weekday,Summer,220810,121
7588,Tue,All directions,Weekday,Winter,160504,117
7588,Tue,Eastbound,Weekday,Autumn,111047,130
7588,Tue,Eastbound,Weekday,Spring,87964,114
7588,Tue,Eastbound,Weekday,Summer,103015,121
7588,Tue,Eastbound,Weekday,Winter,73981,117
7588,Tue,Westbound,Weekday,Autumn,129928,130
7588,Tue,Westbound,Weekday,Spring,102047,114
7588,Tue,Westbound,Weekday,Summer,117795,121
7588,Tue,Westbound,Weekday,Winter,86523,117
7588,Wed,All directions,Weekday,Autumn,238207,130
7588,Wed,All directions,Weekday,Spring,189741,114
7588,Wed,All directions,Weekday,Summer,210713,121
7588,Wed,All directions,Weekday,Winter,159832,118
7588,Wed,Eastbound,Weekday,Autumn,110258,130
7588,Wed,Eastbound,Weekday,Spring,87725,114
7588,Wed,Eastbound,Weekday,Summer,98395,121
7588,Wed,Eastbound,Weekday,Winter,74068,118
7588,Wed,Westbound,Weekday,Autumn,127949,130
7588,Wed,Westbound,Weekday,Spring,102016,114
7588,Wed,Westbound,Weekday,Summer,112318,121
7588,Wed,Westbound,Weekday,Winter,85764,118
7592,Fri,All directions,Weekday,Autumn,14663,123
7592,Fri,All directions,Weekday,Spring,13428,115
7592,Fri,All directions,Weekday,Summer,12832,120
7592,Fri,All directions,Weekday,Winter,10413,117
7592,Fri,Northbound,Weekday,Autumn,6665,123
7592,Fri,Northbound,Weekday,Spring,6042,115
7592,Fri,Northbound,Weekday,Summer,5814,120
7592,Fri,Northbound,Weekday,Winter,4654,117
7592,Fri,Southbound,Weekday,Autumn,7998,123
7592,Fri,Southbound,Weekday,Spring,7386,115
7592,Fri,Southbound,Weekday,Summer,7018,120
7592,Fri,Southbound,Weekday,Winter,5759,117
7592,Mon,All directions,Weekday,Autumn,15972,122
7592,Mon,All directions,Weekday,Spring,13753,114
7592,Mon,All directions,Weekday,Summer,14744,119
7592,Mon,All directions,Weekday,Winter,11559,118
7592,Mon,Northbound,Weekday,Autumn,7283,122
7592,Mon,Northbound,Weekday,Spring,5973,114
7592,Mon,Northbound,Weekday,Summer,6603,119
7592,Mon,Northbound,Weekday,Winter,5168,118
7592,Mon,Southbound,Weekday,Autumn,8689,122
7592,Mon,Southbound,Weekday,Spring,7780,114
7592,Mon,Southbound,Weekday,Summer,8141,119
7592,Mon,Southbound,Weekday,Winter,6391,118
7592,Sat,All directions,Weekend,Autumn,14869,121
7592,Sat,All directions,Weekend,Spring,15367,115
7592,Sat,All directions,Weekend,Summer,14715,121
7592,Sat,All directions,Weekend,Winter,13510,118
7592,Sat,Northbound,Weekend,Autumn,7185,121
7592,Sat,Northbound,Weekend,Spring,7425,115
7592,Sat,Northbound,Weekend,Summer,6975,121
7592,Sat,Northbound,Weekend,Winter,6480,118
7592,Sat,Southbound,Weekend,Autumn,7684,121
7592,Sat,Southbound,Weekend,Spring,7942,115
7592,Sat,Southbound,Weekend,Summer,7740,121
7592,Sat,Southbound,Weekend,Winter,7030,118
7592,Sun,All directions,Weekend,Autumn,19038,123
7592,Sun,All directions,Weekend,Spring,21310,115
7592,Sun,All directions,Weekend,Summer,18502,120
7592,Sun,All directions,Weekend,Winter,16346,117
7592,Sun,Northbound,Weekend,Autumn,9848,123
7592,Sun,Northbound,Weekend,Spring,10640,115
7592,Sun,Northbound,Weekend,Summer,9311,120
7592,Sun,Northbound,Weekend,Winter,8139,117
7592,Sun,Southbound,Weekend,Autumn,9190,123
7592,Sun,Southbound,Weekend,Spring,10670,115
7592,Sun,Southbound,Weekend,Summer,9191,120
7592,Sun,Southbound,Weekend,Winter,8207,117
7592,Thu,All directions,Weekday,Autumn,15595,122
7592,Thu,All directions,Weekday,Spring,14921,114
7592,Thu,All directions,Weekday,Summer,15900,121
7592,Thu,All directions,Weekday,Winter,12395,118
7592,Thu,Northbound,Weekday,Autumn,6889,122
7592,Thu,Northbound,Weekday,Spring,6460,114
7592,Thu,Northbound,Weekday,Summer,6962,121
7592,Thu,Northbound,Weekday,Winter,5424,118
7592,Thu,Southbound,Weekday,Autumn,8706,122
7592,Thu,Southbound,Weekday,Spring,8461,114
7592,Thu,Southbound,Weekday,Summer,8938,121
7592,Thu,Southbound,Weekday,Winter,6971,118
7592,Tue,All directions,Weekday,Autumn,16713,124
7592,Tue,All directions,Weekday,Spring,15583,114
7592,Tue,All directions,Weekday,Summer,16777,119
7592,Tue,All directions,Weekday,Winter,11769,117
7592,Tue,Northbound,Weekday,Autumn,7389,124
7592,Tue,Northbound,Weekday,Spring,6870,114
7592,Tue,Northbound,Weekday,Summer,7489,119
7592,Tue,Northbound,Weekday,Winter,5224,117
7592,Tue,Southbound,Weekday,Autumn,9324,124
7592,Tue,Southbound,Weekday,Spring,8713,114
7592,Tue,Southbound,Weekday,Summer,9288,119
7592,Tue,Southbound,Weekday,Winter,6545,117
7592,Wed,All directions,Weekday,Autumn,15855,123
7592,Wed,All directions,Weekday,Spring,15129,114
7592,Wed,All directions,Weekday,Summer,16386,120
7592,Wed,All directions,Weekday,Winter,11665,118
7592,Wed,Northbound,Weekday,Autumn,6980,123
7592,Wed,Northbound,Weekday,Spring,6466,114
7592,Wed,Northbound,Weekday,Summer,7245,120
7592,Wed,Northbound,Weekday,Winter,5059,118
7592,Wed,Southbound,Weekday,Autumn,8875,123
7592,Wed,Southbound,Weekday,Spring,8663,114
7592,Wed,Southbound,Weekday,Summer,9141,120
7592,Wed,Southbound,Weekday,Winter,6606,118
7596,Fri,All directions,Weekday,Autumn,92845,130
7596,Fri,All directions,Weekday,Spring,75973,115
